,Date,Close,t,P.SS_EW,P.SS_EF,P.S_EW,P.S_EF,P.M_EW,P.M_EF,P.L_EW,P.L_EF,N.SS_EW,N.SS_EF,N.S_EW,N.S_EF,N.M_EW,N.M_EF,N.L_EW,N.L_EF
1622,2009-06-18,918.369995,2009.4602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,2009-06-19,921.22998,2009.46301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,2009-06-22,893.039978,2009.47123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,2009-06-23,895.099976,2009.47397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,2009-06-24,900.940002,2009.47671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,2009-06-25,920.26001,2009.47945205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,2009-06-26,918.900024,2009.48219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,2009-06-29,927.22998,2009.4904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,2009-06-30,919.320007,2009.49315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,2009-07-01,923.330017,2009.49589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,2009-07-02,896.419983,2009.49863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,2009-07-06,898.719971,2009.5095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,2009-07-07,881.030029,2009.51232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2009-07-08,879.559998,2009.51506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,2009-07-09,882.679993,2009.51780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,2009-07-10,879.130005,2009.52054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,2009-07-13,901.049988,2009.52876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,2009-07-14,905.840027,2009.53150684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,2009-07-15,932.679993,2009.53424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,2009-07-16,940.73999,2009.53698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,2009-07-17,940.380005,2009.5397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,2009-07-20,951.130005,2009.54794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,2009-07-21,954.580017,2009.55068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,2009-07-22,954.070007,2009.55342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,2009-07-23,976.289978,2009.55616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,2009-07-24,979.26001,2009.55890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,2009-07-27,982.179993,2009.56712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,2009-07-28,979.619995,2009.5698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,2009-07-29,975.150024,2009.57260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,2009-07-30,986.75,2009.57534246575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,2009-07-31,987.47998,2009.57808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,2009-08-03,1002.630005,2009.58630136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2009-08-04,1005.650024,2009.58904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,2009-08-05,1002.719971,2009.59178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,2009-08-06,997.080017,2009.59452054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,2009-08-07,1010.47998,2009.59726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,2009-08-10,1007.099976,2009.60547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,2009-08-11,994.349976,2009.60821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,2009-08-12,1005.809998,2009.61095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,2009-08-13,1012.72998,2009.61369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,2009-08-14,1004.090027,2009.61643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,2009-08-17,979.72998,2009.62465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,2009-08-18,989.669983,2009.62739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,2009-08-19,996.460022,2009.6301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,2009-08-20,1007.369995,2009.63287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,2009-08-21,1026.130005,2009.63561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,2009-08-24,1025.569946,2009.64383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,2009-08-25,1028,2009.64657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2009-08-26,1028.119995,2009.64931506849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,2009-08-27,1030.97998,2009.65205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,2009-08-28,1028.930054,2009.65479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,2009-08-31,1020.619995,2009.66301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,2009-09-01,998.039978,2009.66575342466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,2009-09-02,994.75,2009.66849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,2009-09-03,1003.23999,2009.67123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,2009-09-04,1016.400024,2009.67397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,2009-09-08,1025.390015,2009.68493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,2009-09-09,1033.369995,2009.68767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,2009-09-10,1044.140015,2009.6904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,2009-09-11,1042.72998,2009.69315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,2009-09-14,1049.339966,2009.70136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,2009-09-15,1052.630005,2009.70410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,2009-09-16,1068.76001,2009.70684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,2009-09-17,1065.48999,2009.7095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2009-09-18,1068.300049,2009.71232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,2009-09-21,1064.660034,2009.72054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,2009-09-22,1071.660034,2009.72328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,2009-09-23,1060.869995,2009.72602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,2009-09-24,1050.780029,2009.72876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,2009-09-25,1044.380005,2009.73150684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,2009-09-28,1062.97998,2009.7397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,2009-09-29,1060.609985,2009.74246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,2009-09-30,1057.079956,2009.74520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,2009-10-01,1029.849976,2009.74794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,2009-10-02,1025.209961,2009.75068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,2009-10-05,1040.459961,2009.75890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,2009-10-06,1054.719971,2009.76164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,2009-10-07,1057.579956,2009.76438356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,2009-10-08,1065.47998,2009.76712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,2009-10-09,1071.48999,2009.7698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,2009-10-12,1076.189941,2009.77808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,2009-10-13,1073.189941,2009.78082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,2009-10-14,1092.02002,2009.78356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,2009-10-15,1096.560059,2009.78630136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,2009-10-16,1087.680054,2009.78904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,2009-10-19,1097.910034,2009.79726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,2009-10-20,1091.060059,2009.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2009-10-21,1081.400024,2009.80273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,2009-10-22,1092.910034,2009.80547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,2009-10-23,1079.599976,2009.80821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,2009-10-26,1066.949951,2009.81643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,2009-10-27,1063.410034,2009.81917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,2009-10-28,1042.630005,2009.82191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,2009-10-29,1066.109985,2009.82465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,2009-10-30,1036.189941,2009.82739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,2009-11-02,1042.880005,2009.83561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,2009-11-03,1045.410034,2009.83835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,2009-11-04,1046.5,2009.84109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,2009-11-05,1066.630005,2009.84383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,2009-11-06,1069.300049,2009.84657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,2009-11-09,1093.079956,2009.85479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,2009-11-10,1093.01001,2009.85753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,2009-11-11,1098.51001,2009.8602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,2009-11-12,1087.23999,2009.86301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,2009-11-13,1093.47998,2009.86575342466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,2009-11-16,1109.300049,2009.87397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,2009-11-17,1110.319946,2009.87671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,2009-11-18,1109.800049,2009.87945205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,2009-11-19,1094.900024,2009.88219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,2009-11-20,1091.380005,2009.88493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,2009-11-23,1106.23999,2009.89315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,2009-11-24,1105.650024,2009.89589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,2009-11-25,1110.630005,2009.89863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,2009-11-27,1091.48999,2009.90410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,2009-11-30,1095.630005,2009.91232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,2009-12-01,1108.859985,2009.91506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,2009-12-02,1109.23999,2009.91780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,2009-12-03,1099.920044,2009.92054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,2009-12-04,1105.97998,2009.92328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,2009-12-07,1103.25,2009.93150684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,2009-12-08,1091.939941,2009.93424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,2009-12-09,1095.949951,2009.93698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,2009-12-10,1102.349976,2009.9397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,2009-12-11,1106.410034,2009.94246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,2009-12-14,1114.109985,2009.95068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,2009-12-15,1107.930054,2009.95342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,2009-12-16,1109.180054,2009.95616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,2009-12-17,1096.079956,2009.95890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,2009-12-18,1102.469971,2009.96164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2009-12-21,1114.050049,2009.9698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,2009-12-22,1118.02002,2009.97260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,2009-12-23,1120.589966,2009.97534246575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,2009-12-24,1126.47998,2009.97808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,2009-12-28,1127.780029,2009.98904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,2009-12-29,1126.199951,2009.99178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,2009-12-30,1126.420044,2009.99452054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,2009-12-31,1115.099976,2009.99726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,2010-01-04,1132.98999,2010.00821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,2010-01-05,1136.52002,2010.01095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,2010-01-06,1137.140015,2010.01369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,2010-01-07,1141.689941,2010.01643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,2010-01-08,1144.97998,2010.01917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,2010-01-11,1146.97998,2010.02739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,2010-01-12,1136.219971,2010.0301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,2010-01-13,1145.680054,2010.03287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,2010-01-14,1148.459961,2010.03561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,2010-01-15,1136.030029,2010.03835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,2010-01-19,1150.22998,2010.04931506849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,2010-01-20,1138.040039,2010.05205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,2010-01-21,1116.47998,2010.05479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,2010-01-22,1091.76001,2010.05753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,2010-01-25,1096.780029,2010.06575342466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,2010-01-26,1092.170044,2010.06849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,2010-01-27,1097.5,2010.07123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,2010-01-28,1084.530029,2010.07397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,2010-01-29,1073.869995,2010.07671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,2010-02-01,1089.189941,2010.08493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,2010-02-02,1103.319946,2010.08767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,2010-02-03,1097.280029,2010.0904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,2010-02-04,1063.109985,2010.09315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,2010-02-05,1066.189941,2010.09589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2010-02-08,1056.73999,2010.10410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,2010-02-09,1070.52002,2010.10684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,2010-02-10,1068.130005,2010.1095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,2010-02-11,1078.469971,2010.11232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,2010-02-12,1075.51001,2010.11506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,2010-02-16,1094.869995,2010.12602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,2010-02-17,1099.51001,2010.12876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,2010-02-18,1106.75,2010.13150684931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,2010-02-19,1109.170044,2010.13424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,2010-02-22,1108.01001,2010.14246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,2010-02-23,1094.599976,2010.14520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,2010-02-24,1105.23999,2010.14794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,2010-02-25,1102.939941,2010.15068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,2010-02-26,1104.48999,2010.15342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,2010-03-01,1115.709961,2010.16164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,2010-03-02,1118.310059,2010.16438356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,2010-03-03,1118.790039,2010.16712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,2010-03-04,1122.969971,2010.1698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,2010-03-05,1138.699951,2010.17260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,2010-03-08,1138.5,2010.18082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,2010-03-09,1140.449951,2010.18356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,2010-03-10,1145.609985,2010.18630136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,2010-03-11,1150.23999,2010.18904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,2010-03-12,1149.98999,2010.19178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,2010-03-15,1150.51001,2010.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,2010-03-16,1159.459961,2010.20273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,2010-03-17,1166.209961,2010.20547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2010-03-18,1165.829956,2010.20821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2010-03-19,1159.900024,2010.21095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,2010-03-22,1165.810059,2010.21917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2010-03-23,1174.170044,2010.22191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,2010-03-24,1167.719971,2010.22465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,2010-03-25,1165.72998,2010.22739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,2010-03-26,1166.589966,2010.2301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,2010-03-29,1173.219971,2010.23835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,2010-03-30,1173.27002,2010.24109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,2010-03-31,1169.430054,2010.24383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,2010-04-01,1178.099976,2010.24657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,2010-04-05,1187.439941,2010.25753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,2010-04-06,1189.439941,2010.2602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,2010-04-07,1182.449951,2010.26301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,2010-04-08,1186.439941,2010.26575342466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,2010-04-09,1194.369995,2010.26849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,2010-04-12,1196.47998,2010.27671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,2010-04-13,1197.300049,2010.27945205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,2010-04-14,1210.650024,2010.28219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,2010-04-15,1211.670044,2010.28493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,2010-04-16,1192.130005,2010.28767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,2010-04-19,1197.52002,2010.29589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,2010-04-20,1207.170044,2010.29863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,2010-04-21,1205.939941,2010.30136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,2010-04-22,1208.670044,2010.30410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,2010-04-23,1217.280029,2010.30684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,2010-04-26,1212.050049,2010.31506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,2010-04-27,1183.709961,2010.31780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,2010-04-28,1191.359985,2010.32054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,2010-04-29,1206.780029,2010.32328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,2010-04-30,1186.689941,2010.32602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,2010-05-03,1202.26001,2010.33424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,2010-05-04,1173.599976,2010.33698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,2010-05-05,1165.869995,2010.3397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,2010-05-06,1128.150024,2010.34246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,2010-05-07,1110.880005,2010.34520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,2010-05-10,1159.72998,2010.35342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,2010-05-11,1155.790039,2010.35616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,2010-05-12,1171.670044,2010.35890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,2010-05-13,1157.439941,2010.36164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,2010-05-14,1135.680054,2010.36438356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,2010-05-17,1136.939941,2010.37260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,2010-05-18,1120.800049,2010.37534246575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,2010-05-19,1115.050049,2010.37808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,2010-05-20,1071.589966,2010.38082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,2010-05-21,1087.689941,2010.38356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,2010-05-24,1073.650024,2010.39178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,2010-05-25,1074.030029,2010.39452054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,2010-05-26,1067.949951,2010.39726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,2010-05-27,1103.060059,2010.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,2010-05-28,1089.410034,2010.40273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,2010-06-01,1070.709961,2010.41369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,2010-06-02,1098.380005,2010.41643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,2010-06-03,1102.829956,2010.41917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,2010-06-04,1064.880005,2010.42191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,2010-06-07,1050.469971,2010.4301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,2010-06-08,1062,2010.43287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,2010-06-09,1055.689941,2010.43561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,2010-06-10,1086.839966,2010.43835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,2010-06-11,1091.599976,2010.44109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
